date,open,high,low,close,adj_close,volume
1997-05-15 00:00:00-04:00,0.12187500298023224,0.125,0.09635400027036667,0.09791699796915054,0.09791699796915054,1443120000
1997-05-16 00:00:00-04:00,0.09843800216913223,0.09895800054073334,0.0854170024394989,0.0864579975605011,0.0864579975605011,294000000
1997-05-19 00:00:00-04:00,0.08802100270986557,0.08854199945926666,0.08124999701976776,0.0854170024394989,0.0854170024394989,122136000
1997-05-20 00:00:00-04:00,0.0864579975605011,0.08749999850988388,0.08177100121974945,0.08177100121974945,0.08177100121974945,109344000
1997-05-21 00:00:00-04:00,0.08177100121974945,0.08229199796915054,0.06875000149011612,0.07135400176048279,0.07135400176048279,377064000
1997-05-22 00:00:00-04:00,0.07187499850988388,0.07239600270986557,0.06562499701976776,0.0697920024394989,0.0697920024394989,235536000
1997-05-23 00:00:00-04:00,0.0703129991889,0.07604199647903442,0.06666699796915054,0.07500000298023224,0.07500000298023224,318744000
1997-05-27 00:00:00-04:00,0.07552099972963333,0.08229199796915054,0.07291699945926666,0.07916700094938278,0.07916700094938278,173952000
1997-05-28 00:00:00-04:00,0.08124999701976776,0.08177100121974945,0.07656300067901611,0.07656300067901611,0.07656300067901611,91488000
1997-05-29 00:00:00-04:00,0.07708299905061722,0.07708299905061722,0.07395800203084946,0.07525999844074249,0.07525999844074249,69456000
1997-05-30 00:00:00-04:00,0.07500000298023224,0.07552099972963333,0.07395800203084946,0.07500000298023224,0.07500000298023224,51888000
1997-06-02 00:00:00-04:00,0.07552099972963333,0.07656300067901611,0.07500000298023224,0.07552099972963333,0.07552099972963333,11832000
1997-06-03 00:00:00-04:00,0.07656300067901611,0.07656300067901611,0.07395800203084946,0.07395800203084946,0.07395800203084946,23664000
1997-06-04 00:00:00-04:00,0.07395800203084946,0.07447899878025055,0.0697920024394989,0.0708329975605011,0.0708329975605011,61608000
1997-06-05 00:00:00-04:00,0.0708329975605011,0.07708299905061722,0.06875000149011612,0.07708299905061722,0.07708299905061722,113448000
1997-06-06 00:00:00-04:00,0.07578100264072418,0.0854170024394989,0.07552099972963333,0.08281300216913223,0.08281300216913223,156144000
1997-06-09 00:00:00-04:00,0.08281300216913223,0.0854170024394989,0.08281300216913223,0.08437500149011612,0.08437500149011612,47040000
1997-06-10 00:00:00-04:00,0.0854170024394989,0.0854170024394989,0.07656300067901611,0.07916700094938278,0.07916700094938278,109176000
1997-06-11 00:00:00-04:00,0.07968799769878387,0.08020800352096558,0.07656300067901611,0.07708299905061722,0.07708299905061722,23760000
1997-06-12 00:00:00-04:00,0.07916700094938278,0.08229199796915054,0.07760400325059891,0.08020800352096558,0.08020800352096558,32640000
1997-06-13 00:00:00-04:00,0.08124999701976776,0.08124999701976776,0.07916700094938278,0.07916700094938278,0.07916700094938278,13872000
1997-06-16 00:00:00-04:00,0.08020800352096558,0.08020800352096558,0.078125,0.07864599674940109,0.07864599674940109,18264000
1997-06-17 00:00:00-04:00,0.07994800060987473,0.07994800060987473,0.07474000006914139,0.07525999844074249,0.07525999844074249,94128000
1997-06-18 00:00:00-04:00,0.07604199647903442,0.07682300359010696,0.07500000298023224,0.07552099972963333,0.07552099972963333,49296000
1997-06-19 00:00:00-04:00,0.07552099972963333,0.07656300067901611,0.07500000298023224,0.07552099972963333,0.07552099972963333,20064000
1997-06-20 00:00:00-04:00,0.07656300067901611,0.07760400325059891,0.07500000298023224,0.07630199939012527,0.07630199939012527,67752000
1997-06-23 00:00:00-04:00,0.07708299905061722,0.07708299905061722,0.07395800203084946,0.07500000298023224,0.07500000298023224,20952000
1997-06-24 00:00:00-04:00,0.07525999844074249,0.07630199939012527,0.07395800203084946,0.07552099972963333,0.07552099972963333,15024000
1997-06-25 00:00:00-04:00,0.07630199939012527,0.07630199939012527,0.07447899878025055,0.07552099972963333,0.07552099972963333,42120000
1997-06-26 00:00:00-04:00,0.07604199647903442,0.07604199647903442,0.07525999844074249,0.07552099972963333,0.07552099972963333,63792000
1997-06-27 00:00:00-04:00,0.07578100264072418,0.07578100264072418,0.07395800203084946,0.07447899878025055,0.07447899878025055,23760000
1997-06-30 00:00:00-04:00,0.07552099972963333,0.07994800060987473,0.07395800203084946,0.07708299905061722,0.07708299905061722,54936000
1997-07-01 00:00:00-04:00,0.07708299905061722,0.07708299905061722,0.07552099972963333,0.07578100264072418,0.07578100264072418,25848000
1997-07-02 00:00:00-04:00,0.07578100264072418,0.07968799769878387,0.07552099972963333,0.07942699640989304,0.07942699640989304,77640000
1997-07-03 00:00:00-04:00,0.07994800060987473,0.09583300352096558,0.07968799769878387,0.09557300060987473,0.09557300060987473,251544000
1997-07-07 00:00:00-04:00,0.09166699647903442,0.1010420024394989,0.09166699647903442,0.10000000149011612,0.10000000149011612,161064000
1997-07-08 00:00:00-04:00,0.1020829975605011,0.1166670024394989,0.1020829975605011,0.11510399729013443,0.11510399729013443,310344000
1997-07-09 00:00:00-04:00,0.11510399729013443,0.11927100270986557,0.11354199796915054,0.11614599823951721,0.11614599823951721,165240000
1997-07-10 00:00:00-04:00,0.1166670024394989,0.12864600121974945,0.1166670024394989,0.12812499701976776,0.12812499701976776,181032000
1997-07-11 00:00:00-04:00,0.12604199349880219,0.12604199349880219,0.11041700094938278,0.11458300054073334,0.11458300054073334,210624000
1997-07-14 00:00:00-04:00,0.11614599823951721,0.1166670024394989,0.10572899878025055,0.10677099972963333,0.10677099972963333,92088000
1997-07-15 00:00:00-04:00,0.10677099972963333,0.12395799905061722,0.10677099972963333,0.12187500298023224,0.12187500298023224,185496000
1997-07-16 00:00:00-04:00,0.12239599972963333,0.12473999708890915,0.11510399729013443,0.1166670024394989,0.1166670024394989,60480000
1997-07-17 00:00:00-04:00,0.1171879991889,0.1171879991889,0.10781300067901611,0.11093799769878387,0.11093799769878387,63384000
1997-07-18 00:00:00-04:00,0.109375,0.11093799769878387,0.10781300067901611,0.10781300067901611,0.10781300067901611,15600000
1997-07-21 00:00:00-04:00,0.10885400325059891,0.10989599674940109,0.10729199647903442,0.10911499708890915,0.10911499708890915,11496000
1997-07-22 00:00:00-04:00,0.10833299905061722,0.109375,0.10312499850988388,0.10677099972963333,0.10677099972963333,31272000
1997-07-23 00:00:00-04:00,0.109375,0.1166670024394989,0.10885400325059891,0.11458300054073334,0.11458300054073334,65184000
1997-07-24 00:00:00-04:00,0.11510399729013443,0.11562500149011612,0.11093799769878387,0.11302100121974945,0.11302100121974945,24336000
1997-07-25 00:00:00-04:00,0.11093799769878387,0.11249999701976776,0.11093799769878387,0.11145800352096558,0.11145800352096558,12408000
1997-07-28 00:00:00-04:00,0.11145800352096558,0.11979199945926666,0.11093799769878387,0.11614599823951721,0.11614599823951721,51480000
1997-07-29 00:00:00-04:00,0.11822900176048279,0.125,0.1166670024394989,0.12395799905061722,0.12395799905061722,96288000
1997-07-30 00:00:00-04:00,0.125,0.12525999546051025,0.12135399878025055,0.12239599972963333,0.12239599972963333,50352000
1997-07-31 00:00:00-04:00,0.12187500298023224,0.12187500298023224,0.1166670024394989,0.11979199945926666,0.11979199945926666,29088000
1997-08-01 00:00:00-04:00,0.1171879991889,0.12083300203084946,0.11249999701976776,0.12083300203084946,0.12083300203084946,71760000
1997-08-04 00:00:00-04:00,0.11874999850988388,0.1205729991197586,0.11510399729013443,0.11562500149011612,0.11562500149011612,53424000
1997-08-05 00:00:00-04:00,0.1166670024394989,0.1166670024394989,0.10729199647903442,0.11041700094938278,0.11041700094938278,60648000
1997-08-06 00:00:00-04:00,0.11041700094938278,0.11562500149011612,0.109375,0.11249999701976776,0.11249999701976776,24864000
1997-08-07 00:00:00-04:00,0.11249999701976776,0.11302100121974945,0.10625000298023224,0.10885400325059891,0.10885400325059891,40680000
1997-08-08 00:00:00-04:00,0.10833299905061722,0.11510399729013443,0.10520800203084946,0.11458300054073334,0.11458300054073334,44232000
1997-08-11 00:00:00-04:00,0.11458300054073334,0.1166670024394989,0.11249999701976776,0.11640600115060806,0.11640600115060806,24792000
1997-08-12 00:00:00-04:00,0.11406300216913223,0.11510399729013443,0.10989599674940109,0.10989599674940109,0.10989599674940109,11424000
1997-08-13 00:00:00-04:00,0.11145800352096558,0.11145800352096558,0.10833299905061722,0.10989599674940109,0.10989599674940109,11808000
1997-08-14 00:00:00-04:00,0.10885400325059891,0.11249999701976776,0.10599000006914139,0.10781300067901611,0.10781300067901611,20832000
1997-08-15 00:00:00-04:00,0.10677099972963333,0.10781300067901611,0.09687499701976776,0.10572899878025055,0.10572899878025055,31944000
1997-08-18 00:00:00-04:00,0.10260400176048279,0.10260400176048279,0.09843800216913223,0.1020829975605011,0.1020829975605011,35688000
1997-08-19 00:00:00-04:00,0.10468800365924835,0.11041700094938278,0.10260400176048279,0.10833299905061722,0.10833299905061722,20064000
1997-08-20 00:00:00-04:00,0.109375,0.109375,0.10364600270986557,0.10833299905061722,0.10833299905061722,19992000
1997-08-21 00:00:00-04:00,0.10677099972963333,0.10859400033950806,0.10364600270986557,0.10572899878025055,0.10572899878025055,12480000
1997-08-22 00:00:00-04:00,0.10520800203084946,0.10625000298023224,0.10468800365924835,0.10625000298023224,0.10625000298023224,14256000
1997-08-25 00:00:00-04:00,0.10520800203084946,0.11302100121974945,0.10520800203084946,0.11093799769878387,0.11093799769878387,22536000
1997-08-26 00:00:00-04:00,0.11197900027036667,0.1177079975605011,0.11145800352096558,0.1171879991889,0.1171879991889,51480000
1997-08-27 00:00:00-04:00,0.11536499857902527,0.11614599823951721,0.11249999701976776,0.11588499695062637,0.11588499695062637,27840000
